Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,50.9928,E,Estimated value
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,14.0044,E,Estimated value
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.4936,E,Estimated value
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,98.3134,E,Estimated value
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,33.166,E,Estimated value
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.2776,E,Estimated value
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.4367,E,Estimated value
EI,Emissions intensities,710,South Africa,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,0.9583,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.0981,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,3.7736,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,49.7627,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,5.6363,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,80.9561,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,3.6461,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,128.7126,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,10.1208,E,Estimated value
EI,Emissions intensities,728,South Sudan,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.8941,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2902,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,4.0516,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,17.7235,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.5037,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,16.4366,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,0.8951,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,35.7852,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,1.2344,E,Estimated value
EI,Emissions intensities,724,Spain,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,2.2579,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.8249,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,0.9355,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,36.8756,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.6922,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,17.5465,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,2.1805,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,21112,"Meat of buffalo, fresh or chilled",2023,2023,kg CO2eq/kg,50.6348,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,2212,Raw milk of buffalo,2023,2023,kg CO2eq/kg,2.1673,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.1953,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.3442,E,Estimated value
EI,Emissions intensities,144,Sri Lanka,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,26.0871,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2066,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,3.7442,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,79.0883,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,5.1418,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,27.4696,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,3.8369,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,14.3707,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,12.0682,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,2293,Raw milk of camel,2023,2023,kg CO2eq/kg,43.3451,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.822,E,Estimated value
EI,Emissions intensities,729,Sudan,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.7803,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,1069.5023,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,2.0297,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,37.44,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.9241,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,147.2012,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,117.3625,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.6364,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.3309,E,Estimated value
EI,Emissions intensities,740,Suriname,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,3.6924,E,Estimated value
EI,Emissions intensities,752,Sweden,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2045,E,Estimated value
EI,Emissions intensities,752,Sweden,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,16.9303,E,Estimated value
EI,Emissions intensities,752,Sweden,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.4791,E,Estimated value
EI,Emissions intensities,752,Sweden,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,21.3948,E,Estimated value
EI,Emissions intensities,752,Sweden,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.5706,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2118,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,15.2874,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.6551,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,22.2397,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,0.3996,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,21.8263,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,0.721,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.2991,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.5776,E,Estimated value
EI,Emissions intensities,756,Switzerland,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.748,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.133,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,11.9201,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.7898,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,13.9797,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,2.6725,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,21112,"Meat of buffalo, fresh or chilled",2023,2023,kg CO2eq/kg,26.9102,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,2212,Raw milk of buffalo,2023,2023,kg CO2eq/kg,1.2965,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,6.5849,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,3.6292,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.2083,E,Estimated value
EI,Emissions intensities,760,Syrian Arab Republic,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.5809,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1704,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.3283,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,10.2959,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,2.7031,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,0.9351,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,12.5101,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.2873,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.3362,E,Estimated value
EI,Emissions intensities,762,Tajikistan,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,2.4779,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2584,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.9005,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,57.1351,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.6706,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,59.8746,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,21112,"Meat of buffalo, fresh or chilled",2023,2023,kg CO2eq/kg,96.9835,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,59.5676,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.3929,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.7075,E,Estimated value
EI,Emissions intensities,764,Thailand,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,2.1205,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.0938,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,2.5032,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,305.8072,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,66.7497,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,1.6998,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,21112,"Meat of buffalo, fresh or chilled",2023,2023,kg CO2eq/kg,399.2765,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,126.4681,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,3.5863,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.6905,E,Estimated value
EI,Emissions intensities,626,Timor-Leste,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,8.2951,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1569,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,0.3594,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,99.9179,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,9.7601,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,277.7756,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,45.4407,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,3.903,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.9664,E,Estimated value
EI,Emissions intensities,768,Togo,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,20.4547,E,Estimated value
EI,Emissions intensities,772,Tokelau,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.5773,E,Estimated value
